instance,tag,het,arm,seed,makespan,runtime_sec,generations,evaluations,ms_per_eval,stopped_by,valid,lower_bound,gap_upper,budget_sec,run
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,53,68.0,41.31,354,21240,1.945,budget,1,25.0,0.6324,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,2024,77.0,41.26,349,20940,1.97,budget,1,25.0,0.6753,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,3,74.0,41.73,52,3120,13.375,budget,1,25.0,0.6622,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,7,63.0,41.87,53,3180,13.167,budget,1,25.0,0.6032,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,11,76.0,41.41,55,3300,12.548,budget,1,25.0,0.6711,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,19,69.0,41.98,53,3180,13.201,budget,1,25.0,0.6377,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,23,66.0,41.9,57,3420,12.251,budget,1,25.0,0.6212,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,31,64.0,41.65,54,3240,12.855,budget,1,25.0,0.6094,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,42,64.0,41.87,55,3300,12.688,budget,1,25.0,0.6094,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,47,70.0,41.98,56,3360,12.494,budget,1,25.0,0.6429,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,53,64.0,41.51,56,3360,12.354,budget,1,25.0,0.6094,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nostagger,2024,76.0,41.8,59,3540,11.808,budget,1,25.0,0.6711,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,3,75.0,41.69,48,2880,14.476,budget,1,25.0,0.6667,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,7,64.0,41.98,49,2940,14.279,budget,1,25.0,0.6094,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,11,71.0,41.76,49,2940,14.204,budget,1,25.0,0.6479,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,19,71.0,42.01,47,2820,14.897,budget,1,25.0,0.6479,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,23,69.0,41.66,52,3120,13.353,budget,1,25.0,0.6377,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,31,65.0,41.5,48,2880,14.41,budget,1,25.0,0.6154,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,42,67.0,41.73,51,3060,13.637,budget,1,25.0,0.6269,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,47,72.0,41.77,48,2880,14.503,budget,1,25.0,0.6528,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,53,62.0,41.65,49,2940,14.167,budget,1,25.0,0.5968,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,closed,2024,76.0,41.35,51,3060,13.513,budget,1,25.0,0.6711,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,3,76.0,42.1,11,660,63.788,budget,1,25.0,0.6711,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,7,75.0,44.35,10,600,73.917,budget,1,25.0,0.6667,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,11,73.0,42.34,10,600,70.567,budget,1,25.0,0.6575,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,19,80.0,42.12,10,600,70.2,budget,1,25.0,0.6875,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,23,79.0,41.35,10,600,68.917,budget,1,25.0,0.6835,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,31,77.0,42.03,10,600,70.05,budget,1,25.0,0.6753,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,42,72.0,43.39,10,600,72.317,budget,1,25.0,0.6528,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,47,87.0,42.93,11,660,65.045,budget,1,25.0,0.7126,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,53,77.0,42.19,10,600,70.317,budget,1,25.0,0.6753,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,priced,2024,81.0,42.21,11,660,63.955,budget,1,25.0,0.6914,41.26,p3
